date,total1,total2,total3,total4
2019-06-18 05:00:00+00:00,23.009245,8.47924,7.509019,7.7189174
2019-06-18 06:00:00+00:00,16.17879,9.608787,6.813118,8.680034
2019-06-18 07:00:00+00:00,16.536861,11.4172535,102.27007,10.473031
2019-06-18 08:00:00+00:00,19.247942,10.64013,90.25707,7.644521
2019-06-18 09:00:00+00:00,17.994661,7.407136,88.82501,11.677862
2019-06-18 10:00:00+00:00,15.190538,8.241085,96.319695,8.137396
2019-06-18 11:00:00+00:00,32.570854,10.77527,69.10524,14.153452
2019-06-18 12:00:00+00:00,47.768837,8.501819,7.664843,20.520557
2019-06-18 13:00:00+00:00,23.829454,9.132466,7.392665,11.997199
2019-06-18 14:00:00+00:00,26.008713,10.466734,7.747187,6.8273373
2019-06-18 15:00:00+00:00,27.405596,37.204357,6.581853,12.292363
2019-06-18 16:00:00+00:00,30.737494,62.041462,10.840246,23.465868
2019-06-18 17:00:00+00:00,25.062258,67.453316,29.83974,4.7200685
2019-06-18 18:00:00+00:00,24.557972,65.41069,4.569519,13.730773
2019-06-18 19:00:00+00:00,15.739168,44.812866,4.3625693,8.415278
2019-06-18 20:00:00+00:00,16.447351,11.8154335,7.0555797,19.59619
2019-06-18 21:00:00+00:00,18.370525,9.295762,7.529385,11.809414
2019-06-18 22:00:00+00:00,89.45372,34.550587,5.767593,20.480362
2019-06-18 23:00:00+00:00,227.30989,61.959305,7.151097,12.133766
2019-06-19 00:00:00+00:00,229.13036,65.0513,6.789414,11.181125
2019-06-19 01:00:00+00:00,230.04073,27.442087,4.6046233,6.636953
2019-06-19 02:00:00+00:00,52.609264,10.635197,4.1961946,6.464119
2019-06-19 03:00:00+00:00,42.46397,7.4610863,39.37592,8.038582
2019-06-19 04:00:00+00:00,22.87621,7.2572637,7.4400105,9.767589
2019-06-19 05:00:00+00:00,20.819221,9.480821,5.9891853,10.222186
2019-06-19 06:00:00+00:00,20.096231,9.501657,7.7874136,9.764637
2019-06-19 07:00:00+00:00,19.393894,8.6926365,7.9244967,5.567072
2019-06-19 08:00:00+00:00,17.515713,8.502336,6.8246055,5.414192
2019-06-19 09:00:00+00:00,16.884014,7.9204464,40.08521,6.1080327
2019-06-19 10:00:00+00:00,15.829667,8.9299,6.2664785,18.441547
2019-06-19 11:00:00+00:00,35.767094,15.520599,6.196844,17.831596
2019-06-19 12:00:00+00:00,52.564323,11.851673,5.7186866,13.308491
2019-06-19 13:00:00+00:00,39.786114,9.379889,7.0303454,14.404413
2019-06-19 14:00:00+00:00,19.594816,7.727967,5.946788,5.9446964
2019-06-19 15:00:00+00:00,16.253342,8.214065,39.40039,15.75283
2019-06-19 16:00:00+00:00,18.142475,8.206424,7.0131035,13.123088
2019-06-19 17:00:00+00:00,29.734358,8.227886,5.7549458,13.530533
2019-06-19 18:00:00+00:00,25.772236,9.632572,6.697833,11.480416
2019-06-19 19:00:00+00:00,24.520401,9.918473,7.404508,6.429721
2019-06-19 20:00:00+00:00,24.803593,8.418779,6.6270075,143.63896
2019-06-19 21:00:00+00:00,23.019035,9.414778,7.7798486,400.65448
2019-06-19 22:00:00+00:00,18.506432,10.355762,7.0629115,28.241793
2019-06-19 23:00:00+00:00,21.372444,9.866478,7.7176323,10.374772
2019-06-20 00:00:00+00:00,21.903757,9.501995,7.4263277,10.743662
2019-06-20 01:00:00+00:00,166.8008,9.791101,6.8588333,9.100122
2019-06-20 02:00:00+00:00,236.61829,10.813166,6.956553,7.6455827
2019-06-20 03:00:00+00:00,137.56784,9.337906,35.91282,8.1041975
2019-06-20 04:00:00+00:00,42.154747,7.0983715,9.080814,8.728597
2019-06-20 05:00:00+00:00,19.081236,9.195932,6.3329983,5.4334717
2019-06-20 06:00:00+00:00,19.776558,13.781979,8.174004,5.1746063
2019-06-20 07:00:00+00:00,18.498821,10.117177,7.552668,4.8863225
2019-06-20 08:00:00+00:00,20.522795,10.123101,6.2038083,10.208025
2019-06-20 09:00:00+00:00,23.22312,10.456755,7.7037253,12.542341
2019-06-20 10:00:00+00:00,15.319723,9.214037,28.0543,21.561905
2019-06-20 11:00:00+00:00,26.14418,8.763387,18.310543,25.66571
2019-06-20 12:00:00+00:00,24.394125,8.961313,6.2805705,12.70443
2019-06-20 13:00:00+00:00,23.617397,8.853275,7.95181,8.082745
2019-06-20 14:00:00+00:00,30.742271,8.7123575,11.07469,8.327324
2019-06-20 15:00:00+00:00,34.42142,9.278941,8.794334,12.480758
2019-06-20 16:00:00+00:00,66.91501,10.195572,5.9013734,10.740558
2019-06-20 17:00:00+00:00,54.599453,8.575734,23.130777,9.63939
2019-06-20 18:00:00+00:00,21.752802,7.5152526,20.99246,23.980974
2019-06-20 19:00:00+00:00,17.667828,9.3082485,7.371115,13.421786
2019-06-20 20:00:00+00:00,27.50221,8.382142,7.8307643,10.794674
2019-06-20 21:00:00+00:00,27.461771,8.906171,7.344431,11.770602
2019-06-20 22:00:00+00:00,26.73263,10.811804,8.151554,30.536053
2019-06-20 23:00:00+00:00,25.669987,9.446149,40.48653,13.825909
2019-06-21 00:00:00+00:00,39.138706,12.552423,6.189612,13.831367
2019-06-21 01:00:00+00:00,234.69933,14.778872,10.579163,7.34507
2019-06-21 02:00:00+00:00,233.05484,15.360414,6.133235,10.241972
2019-06-21 03:00:00+00:00,207.54916,11.564096,13.357816,11.526801
2019-06-21 04:00:00+00:00,33.164875,8.370187,32.680405,14.226177
2019-06-21 05:00:00+00:00,24.52054,12.275903,7.0721593,10.399346
2019-06-21 06:00:00+00:00,18.990522,11.112271,7.505558,9.859903
2019-06-21 07:00:00+00:00,21.451698,10.833045,14.713708,10.905373
2019-06-21 08:00:00+00:00,13.720817,9.835791,31.758644,12.701437
2019-06-21 09:00:00+00:00,18.848955,11.17983,7.4089637,18.259722
2019-06-21 10:00:00+00:00,16.050222,9.974285,18.358837,21.667248
2019-06-21 11:00:00+00:00,23.870491,9.8352785,10.718437,8.323694
2019-06-21 12:00:00+00:00,35.3598,9.694281,6.623771,9.705118
2019-06-21 13:00:00+00:00,25.651476,10.050056,7.0888023,16.299791
2019-06-21 14:00:00+00:00,30.622961,14.508465,7.013781,14.308907
2019-06-21 15:00:00+00:00,22.656261,13.084417,6.7270284,15.748073
2019-06-21 16:00:00+00:00,23.805506,11.808926,7.816601,343.24765
2019-06-21 17:00:00+00:00,22.342686,10.515577,8.367471,220.16719
2019-06-21 18:00:00+00:00,14.080275,9.390883,7.825665,18.58624
2019-06-21 19:00:00+00:00,21.90089,10.864376,7.780494,16.288168
2019-06-21 20:00:00+00:00,22.085346,9.264186,9.900399,11.222894
2019-06-21 21:00:00+00:00,25.191187,22.414259,9.623129,8.360083
2019-06-21 22:00:00+00:00,40.301434,60.11203,7.904005,47.400536
2019-06-21 23:00:00+00:00,40.40302,64.26466,8.395875,8.267657
2019-06-22 00:00:00+00:00,39.307617,63.983307,5.172077,6.9016075
2019-06-22 01:00:00+00:00,17.558035,64.17772,22.116848,6.8811297
2019-06-22 02:00:00+00:00,21.580013,63.363693,93.84893,7.6374207
2019-06-22 03:00:00+00:00,199.15298,62.038143,92.04148,5.8112264
2019-06-22 04:00:00+00:00,216.7516,60.509727,17.954693,7.7314663
2019-06-22 05:00:00+00:00,34.460747,63.68982,5.64444,1.0719894
2019-06-22 06:00:00+00:00,19.665066,64.703224,5.295722,1.1280484
2019-06-22 07:00:00+00:00,16.720648,44.90193,6.6507998,4.0049872
2019-06-22 08:00:00+00:00,20.055065,10.785355,39.956814,11.269407
2019-06-22 09:00:00+00:00,18.839201,8.531905,6.390414,15.309311
2019-06-22 10:00:00+00:00,27.52214,10.853983,7.2410636,16.935001
2019-06-22 11:00:00+00:00,19.167261,13.228485,27.683207,16.780447
2019-06-22 12:00:00+00:00,17.238953,9.842184,7.509273,14.659328
2019-06-22 13:00:00+00:00,15.967335,7.6796317,7.558679,9.051796
2019-06-22 14:00:00+00:00,20.671242,8.496588,6.134566,5.5852346
2019-06-22 15:00:00+00:00,23.33312,8.925215,7.2060204,10.555015
2019-06-22 16:00:00+00:00,23.421606,10.067778,7.179746,9.178202
2019-06-22 17:00:00+00:00,42.741405,9.876334,5.4268923,8.946894
2019-06-22 18:00:00+00:00,30.353691,7.921377,5.822425,10.314927
2019-06-22 19:00:00+00:00,18.149809,8.23831,7.2649646,19.70618
2019-06-22 20:00:00+00:00,20.65181,9.142759,7.45212,8.157397
2019-06-22 21:00:00+00:00,19.977182,10.896902,5.6087766,5.9797807
2019-06-22 22:00:00+00:00,24.510681,8.599271,7.2505217,16.505358
2019-06-22 23:00:00+00:00,167.05315,8.750991,7.898529,10.179556
2019-06-23 00:00:00+00:00,228.0067,10.570775,7.061495,5.490908
2019-06-23 01:00:00+00:00,108.62445,13.480411,76.37224,9.926958
2019-06-23 02:00:00+00:00,58.997406,8.968742,40.313717,5.8858767
2019-06-23 03:00:00+00:00,52.22734,8.352309,6.2260423,6.622056
2019-06-23 04:00:00+00:00,29.73826,8.13447,7.268569,5.7945523
2019-06-23 05:00:00+00:00,16.827646,8.172016,7.1360974,10.085782
2019-06-23 06:00:00+00:00,18.698858,9.32861,31.375837,11.079174
2019-06-23 07:00:00+00:00,21.29333,8.922659,14.307503,11.333023
2019-06-23 08:00:00+00:00,24.391544,15.827795,7.219286,5.473816
2019-06-23 09:00:00+00:00,16.271753,9.853566,6.383081,4.8446836
2019-06-23 10:00:00+00:00,16.063932,7.572674,14.236978,5.7214494
2019-06-23 11:00:00+00:00,24.856699,8.94013,52.819386,12.717135
2019-06-23 12:00:00+00:00,26.807098,7.3991694,7.4493327,19.949654
2019-06-23 13:00:00+00:00,25.086077,9.348824,9.131673,11.656371
2019-06-23 14:00:00+00:00,21.643625,9.349292,8.484965,9.020132
2019-06-23 15:00:00+00:00,47.131725,9.28954,5.634921,11.806568
2019-06-23 16:00:00+00:00,33.543037,7.828343,6.343479,10.648892
2019-06-23 17:00:00+00:00,16.891233,8.511964,6.819793,14.441522
2019-06-23 18:00:00+00:00,22.575676,10.791739,7.3494434,20.204828
2019-06-23 19:00:00+00:00,31.27804,9.949636,6.6375213,19.996162
2019-06-23 20:00:00+00:00,20.05998,7.6080723,7.5577374,12.33098
2019-06-23 21:00:00+00:00,20.876635,8.558234,7.383642,10.334336
2019-06-23 22:00:00+00:00,28.26304,9.589329,7.1113977,8.919357
2019-06-23 23:00:00+00:00,62.907764,9.209234,7.542578,9.141441
2019-06-24 00:00:00+00:00,56.101624,9.163278,6.7277765,6.7930126
2019-06-24 01:00:00+00:00,56.48272,7.3433723,29.862524,7.186603
2019-06-24 02:00:00+00:00,31.30343,9.768912,21.686731,7.7825193
2019-06-24 03:00:00+00:00,44.414967,9.375828,7.028657,10.634335
2019-06-24 04:00:00+00:00,30.330778,11.638809,7.3740926,10.191167
2019-06-24 05:00:00+00:00,15.673789,13.609861,7.803367,3.9203362
2019-06-24 06:00:00+00:00,22.832054,13.121642,6.3847895,5.699695
2019-06-24 07:00:00+00:00,18.048801,13.334825,6.611699,4.177577
2019-06-24 08:00:00+00:00,17.588224,12.367014,7.4077077,7.5871396
2019-06-24 09:00:00+00:00,20.468098,11.0518675,84.93299,12.221864
2019-06-24 10:00:00+00:00,15.299917,10.837343,81.237236,12.860828
2019-06-24 11:00:00+00:00,20.840023,12.45311,35.46072,24.408134
2019-06-24 12:00:00+00:00,22.728825,12.6863575,28.255177,20.77565
2019-06-24 13:00:00+00:00,27.909029,11.840109,7.1259665,12.974649
2019-06-24 14:00:00+00:00,45.38426,10.866012,6.93672,7.833235
2019-06-24 15:00:00+00:00,39.47438,9.968185,5.5087647,11.441573
2019-06-24 16:00:00+00:00,23.897629,9.171563,6.6411943,8.422958
2019-06-24 17:00:00+00:00,20.826696,8.414661,7.3707266,7.9338427
2019-06-24 18:00:00+00:00,22.280867,9.935477,38.665977,16.900373
2019-06-24 19:00:00+00:00,200.60295,9.481654,5.873584,7.3195724
2019-06-24 20:00:00+00:00,222.55978,9.155053,4.7829113,15.88077
2019-06-24 21:00:00+00:00,65.11097,6.2709517,5.6463385,339.35397
2019-06-24 22:00:00+00:00,18.839552,12.543723,7.4062986,171.7827
2019-06-24 23:00:00+00:00,30.141403,13.322349,7.2900996,16.852983
2019-06-25 00:00:00+00:00,34.56185,13.536069,6.807255,15.167339
2019-06-25 01:00:00+00:00,56.538113,9.356011,6.7433896,8.334084
2019-06-25 02:00:00+00:00,37.31255,9.949371,6.726159,6.9598393
2019-06-25 03:00:00+00:00,28.211647,10.060243,7.287917,10.681775
2019-06-25 04:00:00+00:00,17.426853,11.214361,6.8110557,9.815618
2019-06-25 05:00:00+00:00,10.124787,11.57548,36.477295,9.921784
2019-06-25 06:00:00+00:00,9.39836,12.187573,7.6198373,5.9402733
2019-06-25 07:00:00+00:00,8.002408,10.512311,8.112709,4.044122
2019-06-25 08:00:00+00:00,12.082883,10.03572,8.06937,4.6125307
2019-06-25 09:00:00+00:00,11.033821,10.23303,7.8393183,15.925815
2019-06-25 10:00:00+00:00,14.797395,9.7516165,22.624647,18.849438
2019-06-25 11:00:00+00:00,28.936869,9.371945,8.412045,11.285549
2019-06-25 12:00:00+00:00,37.00817,10.172191,8.970041,16.972729
2019-06-25 13:00:00+00:00,34.142242,9.586205,8.412053,15.270908
2019-06-25 14:00:00+00:00,25.955292,10.649493,5.817654,11.156052
2019-06-25 15:00:00+00:00,25.525488,10.679045,6.597181,9.140192
2019-06-25 16:00:00+00:00,29.521627,16.86029,6.920935,5.707861
2019-06-25 17:00:00+00:00,28.421896,10.675727,9.559743,5.1336956
2019-06-25 18:00:00+00:00,72.1771,10.733288,6.714016,18.250252
2019-06-25 19:00:00+00:00,230.44298,10.860534,7.6833863,9.954036
2019-06-25 20:00:00+00:00,200.24446,10.281394,7.2312627,11.606052
2019-06-25 21:00:00+00:00,41.828396,9.029112,8.418726,15.033203
2019-06-25 22:00:00+00:00,20.935883,9.722197,8.865321,19.3141
2019-06-25 23:00:00+00:00,24.146091,10.421132,7.8205276,236.67128
2019-06-26 00:00:00+00:00,23.591936,11.099856,9.283288,398.73328
2019-06-26 01:00:00+00:00,25.282354,11.738328,83.78643,127.51718
2019-06-26 02:00:00+00:00,35.13728,12.357761,36.96945,8.720826
2019-06-26 03:00:00+00:00,43.80346,9.345486,5.9218907,8.450691
2019-06-26 04:00:00+00:00,33.648506,11.961568,6.9097958,5.8142853
2019-06-26 05:00:00+00:00,21.987926,15.519708,7.023811,4.179822
2019-06-26 06:00:00+00:00,18.242075,16.457169,7.6017127,5.410918
2019-06-26 07:00:00+00:00,19.435589,23.37294,27.660439,4.064889
2019-06-26 08:00:00+00:00,11.625094,15.974482,15.134274,14.108794
2019-06-26 09:00:00+00:00,19.30761,12.848656,7.6064467,12.426687
2019-06-26 10:00:00+00:00,13.164398,13.224348,56.245117,7.8978076
2019-06-26 11:00:00+00:00,33.24133,11.352816,42.75569,20.225447
2019-06-26 12:00:00+00:00,41.131393,8.900305,6.0062985,10.691289
2019-06-26 13:00:00+00:00,33.511555,10.844787,6.643039,18.440607
2019-06-26 14:00:00+00:00,21.734783,11.454764,9.989186,9.536785
2019-06-26 15:00:00+00:00,18.416462,11.642206,7.926219,9.626135
2019-06-26 16:00:00+00:00,20.898483,9.770436,6.789201,8.573731
2019-06-26 17:00:00+00:00,15.482394,7.263009,37.23314,10.616494
2019-06-26 18:00:00+00:00,19.088882,8.6528015,8.090115,5.963725
2019-06-26 19:00:00+00:00,206.62782,9.455494,7.004731,13.607279
2019-06-26 20:00:00+00:00,214.44244,10.937461,4.738368,49.60371
2019-06-26 21:00:00+00:00,79.00488,4.1180134,5.1718326,436.94064
2019-06-26 22:00:00+00:00,26.661926,10.475086,7.405868,232.13884
2019-06-26 23:00:00+00:00,29.953215,7.9052277,7.6098547,12.214979
2019-06-27 00:00:00+00:00,24.643265,8.938396,7.4321685,10.890213
2019-06-27 01:00:00+00:00,114.94145,10.5006895,32.101933,11.366219
2019-06-27 02:00:00+00:00,226.48247,8.974082,16.650755,9.088072
2019-06-27 03:00:00+00:00,43.236286,10.374495,6.142647,11.528542
2019-06-27 04:00:00+00:00,16.036865,16.472582,7.7377424,8.52909
2019-06-27 05:00:00+00:00,28.5078,11.364584,38.185955,11.74492
2019-06-27 06:00:00+00:00,13.508252,8.846303,7.1565604,11.8170595
2019-06-27 07:00:00+00:00,13.020171,9.968264,6.6096916,12.357013
2019-06-27 08:00:00+00:00,15.252787,9.352467,7.8645573,8.952638
2019-06-27 09:00:00+00:00,14.947325,9.180377,10.999768,17.92891
2019-06-27 10:00:00+00:00,9.708412,9.660766,33.931637,82.74192
2019-06-27 11:00:00+00:00,12.93484,14.359957,31.208862,166.75035
2019-06-27 12:00:00+00:00,15.930137,8.775338,9.967152,10.6515465
2019-06-27 13:00:00+00:00,15.945616,8.887384,8.769323,5.6785674
2019-06-27 14:00:00+00:00,28.217512,9.041275,7.0449085,8.792843
2019-06-27 15:00:00+00:00,24.843693,8.826221,6.102243,6.7330465
2019-06-27 16:00:00+00:00,33.51795,9.228294,8.272338,7.1565914
2019-06-27 17:00:00+00:00,29.510555,10.815569,9.578412,7.6635714
2019-06-27 18:00:00+00:00,24.02522,9.270032,10.12248,13.40207
2019-06-27 19:00:00+00:00,17.954016,8.036091,7.1383586,7.187398
2019-06-27 20:00:00+00:00,209.56615,13.447658,7.177435,6.697723
2019-06-27 21:00:00+00:00,221.02927,14.797852,5.5475063,4.5369754
2019-06-27 22:00:00+00:00,53.102856,14.043007,6.194556,104.889595
2019-06-27 23:00:00+00:00,17.192331,13.3427305,9.255577,406.80008
2019-06-28 00:00:00+00:00,40.14414,13.263772,6.3380504,149.64128
2019-06-28 01:00:00+00:00,49.055004,10.666011,60.625546,10.191179
2019-06-28 02:00:00+00:00,28.881622,13.014492,72.928276,7.5061965
2019-06-28 03:00:00+00:00,32.436672,10.056817,7.3824205,7.9080076
2019-06-28 04:00:00+00:00,39.276493,9.784038,6.6094503,10.344707
2019-06-28 05:00:00+00:00,26.06561,8.777651,7.0165577,5.7880964
2019-06-28 06:00:00+00:00,22.174152,9.800877,7.2373543,9.491643
2019-06-28 07:00:00+00:00,20.500751,9.044705,7.1488676,15.126145
2019-06-28 08:00:00+00:00,24.697994,10.71405,32.197056,14.923924
2019-06-28 09:00:00+00:00,18.879404,10.01058,11.869738,12.51979
2019-06-28 10:00:00+00:00,18.522867,8.399827,23.23441,12.313007
2019-06-28 11:00:00+00:00,26.880915,7.6663766,50.883972,8.469225
2019-06-28 12:00:00+00:00,27.963165,8.483456,9.578914,12.070046
2019-06-28 13:00:00+00:00,17.96547,11.643626,6.9306035,18.101368
2019-06-28 14:00:00+00:00,18.879011,14.430618,9.849649,7.350426
2019-06-28 15:00:00+00:00,26.854095,12.483715,9.759069,4.964371
2019-06-28 16:00:00+00:00,24.130775,10.012046,12.635052,10.243652
2019-06-28 17:00:00+00:00,21.175564,9.611364,11.448663,21.051584
2019-06-28 18:00:00+00:00,24.105864,27.177319,6.956848,18.46454
2019-06-28 19:00:00+00:00,105.01924,58.691547,4.737222,8.355456
2019-06-28 20:00:00+00:00,177.53978,60.24144,12.20645,8.578214
2019-06-28 21:00:00+00:00,21.656664,50.90355,8.887566,5.22569
2019-06-28 22:00:00+00:00,37.007233,35.670124,6.1205235,18.497448
2019-06-28 23:00:00+00:00,225.61101,40.207336,8.106862,7.249751
2019-06-29 00:00:00+00:00,233.19994,39.506424,4.072245,6.0177436
2019-06-29 01:00:00+00:00,234.89769,35.180687,3.515761,11.1678915
2019-06-29 02:00:00+00:00,60.204742,16.505346,80.22219,16.783352
2019-06-29 03:00:00+00:00,42.778263,8.975889,105.60864,11.823717
2019-06-29 04:00:00+00:00,17.906918,10.178229,94.743675,11.725062
2019-06-29 05:00:00+00:00,9.212632,10.540709,17.306023,6.413798
2019-06-29 06:00:00+00:00,12.077037,14.044861,8.347244,3.9034212
2019-06-29 07:00:00+00:00,15.599415,14.881875,6.6115937,4.3128133
2019-06-29 08:00:00+00:00,10.781807,13.150828,7.054692,3.2993462
2019-06-29 09:00:00+00:00,16.339481,9.462377,8.250623,4.8515544
2019-06-29 10:00:00+00:00,15.3754835,10.717446,22.901928,10.613783
2019-06-29 11:00:00+00:00,7.7446346,9.950695,20.283234,17.61067
2019-06-29 12:00:00+00:00,18.836344,8.706612,27.614172,18.543505
2019-06-29 13:00:00+00:00,10.606349,8.905848,6.8305025,5.894729
2019-06-29 14:00:00+00:00,12.968982,11.402708,8.309356,10.5349865
2019-06-29 15:00:00+00:00,14.753907,10.465969,8.770913,11.144557
2019-06-29 16:00:00+00:00,20.527582,10.384672,13.611181,10.913072
2019-06-29 17:00:00+00:00,20.298927,13.387893,9.239217,9.577448
2019-06-29 18:00:00+00:00,20.927372,18.556168,7.5255346,8.16718
2019-06-29 19:00:00+00:00,21.815992,65.85392,5.4619775,141.10138
2019-06-29 20:00:00+00:00,24.247799,68.18694,9.049723,400.46817
2019-06-29 21:00:00+00:00,35.988266,65.39411,11.301253,44.43546
2019-06-29 22:00:00+00:00,33.76119,58.696053,7.324842,7.2535005
2019-06-29 23:00:00+00:00,22.090473,34.098724,8.926763,9.71152
2019-06-30 00:00:00+00:00,16.014336,89.57742,5.884529,7.933969
2019-06-30 01:00:00+00:00,17.03971,87.804756,8.825115,9.402788
2019-06-30 02:00:00+00:00,20.898314,83.35311,110.08106,4.2483807
2019-06-30 03:00:00+00:00,28.710049,99.2442,10.217785,6.93215
2019-06-30 04:00:00+00:00,36.623398,80.70265,4.9334526,3.5367289
2019-06-30 05:00:00+00:00,14.715673,40.295334,6.2790084,5.0376725
2019-06-30 06:00:00+00:00,13.402701,11.980519,8.062581,4.6806154
2019-06-30 07:00:00+00:00,10.688454,10.053402,8.334106,4.559444
2019-06-30 08:00:00+00:00,10.781683,9.529629,8.014995,4.790507
2019-06-30 09:00:00+00:00,10.200932,9.225845,44.689716,11.572914
2019-06-30 10:00:00+00:00,7.367226,9.361357,8.382652,76.72737
2019-06-30 11:00:00+00:00,22.97504,12.855156,25.33106,406.47162
2019-06-30 12:00:00+00:00,21.8829,13.115782,8.573933,75.46339
2019-06-30 13:00:00+00:00,17.335358,15.940058,6.5120807,12.174906
2019-06-30 14:00:00+00:00,10.9051895,11.137179,6.7178025,7.1929135
2019-06-30 15:00:00+00:00,64.78515,11.975577,7.1840153,8.858427
2019-06-30 16:00:00+00:00,261.19446,11.141491,7.9339232,10.430846
2019-06-30 17:00:00+00:00,194.31198,9.667846,6.0963593,12.682044
2019-06-30 18:00:00+00:00,21.692656,9.918751,6.4589605,10.382003
2019-06-30 19:00:00+00:00,15.95063,10.13223,8.041262,9.600559
2019-06-30 20:00:00+00:00,17.44703,8.33619,7.409656,7.2803745
2019-06-30 21:00:00+00:00,21.693333,9.061176,6.6137857,5.4263377
2019-06-30 22:00:00+00:00,19.621483,10.632081,7.768633,273.74756
2019-06-30 23:00:00+00:00,20.974794,11.601475,9.703779,243.03638
2019-07-01 00:00:00+00:00,31.934612,10.474332,9.803792,12.289519
2019-07-01 01:00:00+00:00,17.486547,45.30352,12.826508,12.635878
2019-07-01 02:00:00+00:00,22.970732,64.81742,5.19293,4.935129
2019-07-01 03:00:00+00:00,25.757828,64.621895,5.157085,1.9460119
2019-07-01 04:00:00+00:00,29.597214,64.729546,4.4018097,1.4534595
2019-07-01 05:00:00+00:00,37.804096,65.19737,3.8389595,1.4136369
2019-07-01 06:00:00+00:00,17.661634,67.14151,4.912156,0.8647096
2019-07-01 07:00:00+00:00,9.436503,67.930176,5.4547095,2.8948314
2019-07-01 08:00:00+00:00,7.239312,63.55136,6.2848763,2.5774815
2019-07-01 09:00:00+00:00,14.554825,63.13762,5.290567,2.3111734
2019-07-01 10:00:00+00:00,9.117515,63.54266,4.649581,14.552031
2019-07-01 11:00:00+00:00,31.111921,64.05753,4.9166985,12.780147
2019-07-01 12:00:00+00:00,48.268642,63.762634,4.2899065,12.819857
2019-07-01 13:00:00+00:00,41.458767,64.70322,2.8861976,13.055016
2019-07-01 14:00:00+00:00,24.081808,65.33474,4.399042,7.605008
2019-07-01 15:00:00+00:00,27.486782,63.534664,5.045834,8.017503
2019-07-01 16:00:00+00:00,21.754799,63.493557,6.0326667,7.203298
2019-07-01 17:00:00+00:00,25.857962,64.60809,4.3389626,5.7078533
2019-07-01 18:00:00+00:00,25.871624,36.351135,5.1915736,7.703596
2019-07-01 19:00:00+00:00,24.316006,9.581634,7.0140476,20.373997
2019-07-01 20:00:00+00:00,18.492815,9.295596,6.5654855,7.9510007
2019-07-01 21:00:00+00:00,20.968634,23.51302,8.347222,15.9126215
2019-07-01 22:00:00+00:00,33.432983,63.666664,5.281841,13.892208
2019-07-01 23:00:00+00:00,35.438244,68.87795,5.5914555,2.781993
2019-07-02 00:00:00+00:00,23.772669,36.832535,7.966198,3.7151942
2019-07-02 01:00:00+00:00,13.306217,23.227705,35.253433,5.5340867
2019-07-02 02:00:00+00:00,10.140694,21.43852,102.24892,7.6569195
2019-07-02 03:00:00+00:00,11.974423,15.48199,96.58373,9.439079
2019-07-02 04:00:00+00:00,6.384187,12.95193,94.26324,7.7663245
2019-07-02 05:00:00+00:00,5.2693534,13.894811,26.03593,11.932401
2019-07-02 06:00:00+00:00,10.981687,13.623556,7.8753953,9.169913
2019-07-02 07:00:00+00:00,11.216048,10.237522,6.3133264,9.518842
2019-07-02 08:00:00+00:00,9.260043,9.220981,8.06167,8.873948
2019-07-02 09:00:00+00:00,11.401271,10.004153,8.019634,5.6798635
2019-07-02 10:00:00+00:00,14.435756,8.302596,50.228195,8.034663
2019-07-02 11:00:00+00:00,32.369724,9.581748,9.847181,20.819902
2019-07-02 12:00:00+00:00,31.750662,11.450963,6.5481596,22.859804
2019-07-02 13:00:00+00:00,30.396442,10.7551985,7.31677,12.459818
2019-07-02 14:00:00+00:00,13.266237,9.57308,40.376297,9.0277605
2019-07-02 15:00:00+00:00,12.173685,9.030258,6.252729,7.342753
2019-07-02 16:00:00+00:00,12.956923,9.4602375,8.010931,121.7743
2019-07-02 17:00:00+00:00,10.230306,11.732549,7.573207,336.0837
2019-07-02 18:00:00+00:00,11.74452,13.248465,8.561296,8.036633
2019-07-02 19:00:00+00:00,154.72299,39.879288,6.184993,10.680082
2019-07-02 20:00:00+00:00,163.47081,62.799057,6.98278,5.321274
2019-07-02 21:00:00+00:00,18.359621,63.775223,8.670719,2.0849683
2019-07-02 22:00:00+00:00,72.54253,65.18347,6.608016,17.812344
2019-07-02 23:00:00+00:00,218.14001,57.576256,9.096509,11.112168
2019-07-03 00:00:00+00:00,219.90009,17.584936,3.5029361,14.719805
2019-07-03 01:00:00+00:00,163.47728,11.513415,53.248775,13.041428
2019-07-03 02:00:00+00:00,15.054013,9.505985,14.476947,11.536416
2019-07-03 03:00:00+00:00,29.77127,9.993748,7.1195097,11.106892
2019-07-03 04:00:00+00:00,29.384884,9.088313,6.1491456,10.780392
2019-07-03 05:00:00+00:00,16.050745,9.747877,6.671511,9.779705
2019-07-03 06:00:00+00:00,16.160433,9.141594,7.525173,9.776654
2019-07-03 07:00:00+00:00,11.511172,9.154493,7.6601143,9.262864
2019-07-03 08:00:00+00:00,15.608109,9.798625,39.432915,11.525177
2019-07-03 09:00:00+00:00,12.472164,9.532977,8.441454,10.45335
2019-07-03 10:00:00+00:00,8.262048,8.981908,44.13837,10.684044
2019-07-03 11:00:00+00:00,26.677042,9.209686,37.064785,25.079386
2019-07-03 12:00:00+00:00,43.88219,16.708082,6.8737836,21.645992
2019-07-03 13:00:00+00:00,31.37579,11.238228,7.0744753,11.3564205
2019-07-03 14:00:00+00:00,33.059643,10.209897,7.123107,13.040514
2019-07-03 15:00:00+00:00,24.8255,10.812756,5.1802583,11.740649
